Year,Month,Carrier_Code,Carrier,AirportCode,Airport,TotalOperations,ArrivalsDelayed,CarrierDelays,WeatherDelays,NAS Delays,SecurityDelays,LateAircraftDelays,ArrivalCancelled,ArrivalDiverted
2008,1,FL,AirTran Airways Corporation,JAX,"Jacksonville, FL: Jacksonville International",158,31,8.02,0.45,6.53,0,16.01,4,1
2008,1,FL,AirTran Airways Corporation,LAS,"Las Vegas, NV: Mccarran International",255,62,13.97,1,31.08,0,15.96,0,0
2008,1,FL,AirTran Airways Corporation,LAX,"Los Angeles, CA: Los Angeles International",123,51,14.29,0,29.54,0,7.17,3,1
2008,1,FL,AirTran Airways Corporation,LGA,"New York, NY: La Guardia",492,167,18.96,1.77,105.5,0,40.76,19,1
2008,1,FL,AirTran Airways Corporation,MCI,"Kansas City, MO: Kansas City International",124,36,8.57,0,20.03,0,7.39,1,0
2008,1,FL,AirTran Airways Corporation,MCO,"Orlando, FL: Orlando International",1538,335,54.13,4.42,189.5,0,86.94,6,4
2008,1,FL,AirTran Airways Corporation,MDW,"Chicago, IL: Chicago Midway",491,141,26.19,1.27,69.6,0,43.94,7,7
2008,1,FL,AirTran Airways Corporation,MEM,"Memphis, TN: Memphis International",176,36,6.18,0.25,17.55,0,12.01,2,1
2008,1,FL,AirTran Airways Corporation,MIA,"Miami, FL: Miami International",173,22,4.01,0,8.67,0,9.32,0,0
2008,1,FL,AirTran Airways Corporation,MKE,"Milwaukee, WI: General Mitchell Field",306,63,14.86,0.73,25.29,0,22.11,1,1
2008,1,FL,AirTran Airways Corporation,MLI,"Moline, IL: Quad/City",115,19,4.96,0,3.11,0,10.93,3,0
2008,1,FL,AirTran Airways Corporation,MSP,"Minneapolis, MN: Minneapolis-St Paul International",226,61,8.46,0.76,24.03,0,27.74,1,1
2008,1,FL,AirTran Airways Corporation,MSY,"New Orleans, LA: Louis Armstrong International",155,37,15.99,0.48,10.07,0,10.47,4,0
2008,1,FL,AirTran Airways Corporation,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",223,43,8.82,0.72,23.91,0,9.54,2,0
2008,1,FL,AirTran Airways Corporation,PHF,"Newport News/Williamsburg, VA: Patrick Henry International",302,52,7.53,0,18.6,0,25.87,4,0
2008,1,FL,AirTran Airways Corporation,PHL,"Philadelphia, PA: Philadelphia International",362,95,15.63,0.29,40.79,0,38.29,2,0
2008,1,FL,AirTran Airways Corporation,PHX,"Phoenix, AZ: Sky Harbor International",132,44,4.31,0,21.96,0,17.73,2,1
2008,1,FL,AirTran Airways Corporation,PIT,"Pittsburgh, PA: Pittsburgh International",168,24,4.67,0,3.01,0,16.32,1,0
2008,1,FL,AirTran Airways Corporation,PNS,"Pensacola, FL: Pensacola Regional",131,28,10.12,0,5.76,0,12.11,3,0
2008,1,FL,AirTran Airways Corporation,PWM,"Portland, ME: Portland International  Jetport",93,7,2,0,0.28,0,4.72,0,0
2008,1,FL,AirTran Airways Corporation,RDU,"Raleigh/Durham, NC: Raleigh Durham",154,19,6.36,0.7,3.45,0,8.48,3,0
2008,1,FL,AirTran Airways Corporation,RIC,"Richmond, VA: Richmond International Aqirport",150,19,6.43,0,2.88,0,9.68,3,0
2008,1,FL,AirTran Airways Corporation,ROC,"Rochester, NY: Rochester Monroe County",224,35,7.65,1.24,13.04,0,13.06,1,0
2008,1,FL,AirTran Airways Corporation,RSW,"Ft. Myers, FL: Southwest Florida International Airport ",444,91,16.98,0.1,44.67,0,29.24,2,0
2008,1,FL,AirTran Airways Corporation,SAN,"San Diego, CA: San Diego International",64,23,4.44,0,14.98,0,3.57,1,1
2008,1,FL,AirTran Airways Corporation,SAV,"Savannah, GA: Savannah / Hilton Head International",62,3,0.85,1.16,0.98,0,0,1,0
2008,1,FL,AirTran Airways Corporation,SFO,"San Francisco, CA: San Francisco International",38,21,0.97,0,14.92,0,5.11,0,0
2008,1,FL,AirTran Airways Corporation,SRQ,"Sarasota/Bradenton, FL: Sarasota Bradenton",239,59,13.36,0,21.58,0,24.07,0,0
2008,1,FL,AirTran Airways Corporation,STL,"St. Louis, MO: Lambert International",137,32,8.63,0,12.38,0,10.99,3,0
2008,1,FL,AirTran Airways Corporation,SWF,"Newburgh/Poughkeepsie, NY: Stewart",135,24,4.74,0,5.03,0,14.22,0,2
2008,1,FL,AirTran Airways Corporation,TPA,"Tampa, FL: Tampa International",656,161,33.8,1.72,74.5,0,50.98,4,4
2008,1,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Honolulu International",2139,94,58.26,2.78,0,0.93,32.03,19,0
2008,1,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: General Lyman",337,11,5.65,0,0,0,5.35,3,0
2008,1,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Keahole",430,8,4.99,0,0,0,3.01,1,0
2008,1,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: Mccarran International",62,14,8.79,0,0,0,5.21,0,0
2008,1,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",79,8,4.52,0,0,0.14,3.33,0,0
2008,1,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",504,7,2.76,0,0,0,4.24,4,0
2008,1,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",787,18,13.52,0,0,0,4.48,8,0
2008,1,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,13,12.7,0,0,0,0.3,0,0
2008,1,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Sky Harbor International",31,4,2,0,0,0,2,0,0
2008,1,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,5,4.79,0,0,0,0.21,0,2
2008,1,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",93,28,25.63,0,0,0,2.37,0,0
2008,1,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",31,11,10.55,0,0,0,0.45,1,0
2008,1,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: San Jose International",31,4,3.55,0,0,0,0.45,0,0
2008,1,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",31,11,9.98,0,0,0,1.02,0,0
2008,1,MQ,American Eagle Airlines Inc.,ABI,"Abilene, TX: Abilene Municipal",240,57,21.01,5.38,5.54,0,25.07,7,0
2008,1,MQ,American Eagle Airlines Inc.,ACT,"Waco, TX: Waco Municipal",209,59,29.8,2.52,9.69,0,16.99,10,0
2008,1,MQ,American Eagle Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",93,23,10.99,1.27,5.13,0,5.61,5,0
2008,1,MQ,American Eagle Airlines Inc.,ALB,"Albany, NY: Albany County",93,36,11.58,1.96,10.06,0,12.39,6,1
2008,1,MQ,American Eagle Airlines Inc.,AMA,"Amarillo, TX: Amarillo Airport",218,50,17.8,4.27,4.69,0,23.24,7,0
2008,1,MQ,American Eagle Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson",62,22,6.06,0.68,10.05,0,5.2,14,0
2008,1,MQ,American Eagle Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",230,28,4.74,0.94,8.66,0,13.66,12,1
2008,1,MQ,American Eagle Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo Municipal",124,40,12.46,3.14,9.34,0,15.06,22,0
2008,1,MQ,American Eagle Airlines Inc.,BDL,"Hartford, CT: Bradley International",248,89,26.01,7.83,25.93,0,29.24,11,1
2008,1,MQ,American Eagle Airlines Inc.,BHM,"Birmingham, AL: Birmingham Municipal",58,16,5.46,0.37,5.48,0,4.69,8,0
2008,1,MQ,American Eagle Airlines Inc.,BMI,"Bloomington, IL: Bloomington/Normal",89,38,9.87,2.47,10.16,0,15.5,6,0
2008,1,MQ,American Eagle Airlines Inc.,BNA,"Nashville, TN: Nashville Metropolitan",331,110,30.09,8.22,29.86,0,41.83,20,0
2008,1,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",834,146,32.38,1.4,49.18,0,63.04,32,0
2008,1,MQ,American Eagle Airlines Inc.,BTR,"Baton Rouge, LA: Ryan",241,53,20.28,4.63,15.09,0,13,6,0
2008,1,MQ,American Eagle Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",120,47,11.73,5.86,15.73,0,13.68,9,0
2008,1,MQ,American Eagle Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",155,62,16.81,6.03,17.26,0,21.9,7,1
2008,1,MQ,American Eagle Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",93,19,11.08,1.2,1.02,0,5.71,1,0
2008,1,MQ,American Eagle Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",93,32,14.94,1.43,5.95,0,9.68,10,0
2008,1,MQ,American Eagle Airlines Inc.,CHS,"Charleston, SC: Charleston International",93,16,7.52,1.8,2.1,0,4.58,1,0
2008,1,MQ,American Eagle Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: Cedar Rapids Municipal",278,95,23.54,6.79,25.24,0,39.43,27,5
2008,1,MQ,American Eagle Airlines Inc.,CLE,"Cleveland, OH: Hopkins International",395,140,51.63,8.01,41.15,0,39.21,23,1
2008,1,MQ,American Eagle Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",119,28,15.08,2.61,5.24,0,5.07,4,0
2008,1,MQ,American Eagle Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",483,172,44.11,8.05,59.66,0,60.18,21,2
2008,1,MQ,American Eagle Airlines Inc.,CMH,"Columbus, OH: Columbus International",658,230,65.5,14.39,54.48,0,95.63,18,1
2008,1,MQ,American Eagle Airlines Inc.,CMI,"Champaign/Urbana, IL: University Of Illinois/Willard",244,99,29.66,9.76,17.51,0,42.07,24,1
2008,1,MQ,American Eagle Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",186,45,17.52,1.48,11.98,0,14.02,5,1
2008,1,MQ,American Eagle Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/ Northern Kentucky International",480,125,27.83,7.5,47.51,0,42.16,33,0
2008,1,MQ,American Eagle Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",461,46,3.17,0.89,10.15,0,31.79,20,1
2008,1,MQ,American Eagle Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",93,31,12.85,1.24,10.83,0,6.09,8,0
2008,1,MQ,American Eagle Airlines Inc.,DBQ,"Dubuque, IA: Dubuque Municipal",120,40,9.69,1.85,13.1,0,15.37,17,0
2008,1,MQ,American Eagle Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",887,130,25.29,2.25,40.32,0,62.14,30,0
2008,1,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Ft.Worth, TX: Dallas/Ft Worth International",7676,1604,205.35,116.83,554.72,1.13,725.97,299,52
2008,1,MQ,American Eagle Airlines Inc.,DSM,"Des Moines, IA: Des Moines Muncipal",423,139,49.88,7.88,35.33,0,45.91,26,2
2008,1,MQ,American Eagle Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",205,54,12.68,2.36,18.01,0,20.95,14,0
2008,1,MQ,American Eagle Airlines Inc.,EVV,"Evansville, IN: Evansville Dress Regional",205,71,19.02,4.92,18.21,0,28.85,25,0
2008,1,MQ,American Eagle Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",115,24,0.88,0.2,17.31,0,5.61,6,0
2008,1,MQ,American Eagle Airlines Inc.,FAT,"Fresno, CA: Fresno Air Terminal",157,24,13.36,0.61,3.84,0,6.19,2,2
2008,1,MQ,American Eagle Airlines Inc.,FNT,"Flint, MI: Bishop",182,59,13.52,3.61,12.84,0,29.03,13,0
2008,1,MQ,American Eagle Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",156,18,5.1,3.16,1.37,0,8.37,8,1
2008,1,MQ,American Eagle Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne Muni/Baer Field",213,72,21.21,3.59,24.03,0,23.17,19,0
2008,1,MQ,American Eagle Airlines Inc.,GGG,"Longview/Kilgor/Gladwatr, TX: Gregg County",93,24,15.66,2.09,1.7,0,4.55,4,0
2008,1,MQ,American Eagle Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport Municipal",124,31,7.5,5.43,10.1,0,7.97,1,0
2008,1,MQ,American Eagle Airlines Inc.,GRB,"Green Bay/Clintonville, WI: Austin/Straubel",186,79,32.09,6.38,19.5,0,21.03,21,1
2008,1,MQ,American Eagle Airlines Inc.,GRK,"Killeen, TX: Robert Gray Army Air Field",241,55,25.61,3.02,8.64,0,17.73,10,0
2008,1,MQ,American Eagle Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",240,95,30,6.24,26.45,0,32.31,14,1
2008,1,MQ,American Eagle Airlines Inc.,GSO,"Greensboro/High Point, NC: Greensboro High Point Winst",124,14,8.58,0.38,2.74,0,2.3,2,0
2008,1,MQ,American Eagle Airlines Inc.,GSP,"Greenville/Spartanburg, SC: Greenville/Spartanburg Airport",183,44,14.94,4.42,9.57,0,15.07,10,2
2008,1,MQ,American Eagle Airlines Inc.,HOU,"Houston, TX: William P Hobby",186,32,17.18,1.43,3.96,0,9.42,7,0
2008,1,MQ,American Eagle Airlines Inc.,HPN,"White Plains, NY: Westchester County",203,85,30.62,7.59,23.6,0,23.19,15,1
2008,1,MQ,American Eagle Airlines Inc.,HSV,"Huntsville, AL: Huntsville International  Carl Jones",155,45,19.46,3.91,13.05,0,8.58,8,0
2008,1,MQ,American Eagle Airlines Inc.,ICT,"Wichita, KS: Mid-Continent",209,66,21.28,3.55,18.82,0,22.35,23,0
2008,1,MQ,American Eagle Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",275,113,45.66,6.56,32.5,0,28.28,13,1
2008,1,MQ,American Eagle Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson - Evers International",239,51,14.56,4.4,10.46,0,21.59,8,0
2008,1,MQ,American Eagle Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",124,48,19.76,3.86,12.14,0,12.23,4,0
2008,1,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: Kennedy International",666,165,21.21,2.34,92.46,0,48.99,21,2
2008,1,MQ,American Eagle Airlines Inc.,LAS,"Las Vegas, NV: Mccarran International",94,33,13.32,0,9.54,0,10.14,0,0
2008,1,MQ,American Eagle Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton Municipal",178,47,23.25,1.95,7.57,0,14.24,8,0
2008,1,MQ,American Eagle Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",1389,232,36.43,2.23,83.42,0,109.92,38,0
2008,1,MQ,American Eagle Airlines Inc.,LBB,"Lubbock, TX: Preston Smith International",276,62,26.88,4.22,10.73,0,20.17,7,0
2008,1,MQ,American Eagle Airlines Inc.,LEX,"Lexington, KY: Blue Grass",124,39,8.25,4.88,9.52,0,16.35,2,0
2008,1,MQ,American Eagle Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional",124,24,10.57,2.97,2.84,0,7.62,5,0
2008,1,MQ,American Eagle Airlines Inc.,LGA,"New York, NY: La Guardia",1558,413,44.65,9.67,227.19,0,131.49,60,2
2008,1,MQ,American Eagle Airlines Inc.,LIT,"Little Rock, AR: Adams Field",458,125,46.7,9.13,21.57,0,47.61,19,2
2008,1,MQ,American Eagle Airlines Inc.,LRD,"Laredo, TX: Laredo International",119,36,14.41,1.81,6.45,0,13.33,4,0
2008,1,MQ,American Eagle Airlines Inc.,LSE,"La Crosse, WI: La Crosse Municipal",120,45,12.75,2.25,11.22,0,18.77,19,0
2008,1,MQ,American Eagle Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International",182,51,21.16,0.91,7.28,0,21.65,4,0
2008,1,MQ,American Eagle Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",292,55,16.25,0.16,20.03,0,18.56,5,0
2008,1,MQ,American Eagle Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International  Olmsted Field",93,43,13.86,1.99,6.27,0,20.89,7,0
2008,1,MQ,American Eagle Airlines Inc.,MEM,"Memphis, TN: Memphis International",236,97,22.65,4.91,45.33,0,24.11,16,2
2008,1,MQ,American Eagle Airlines Inc.,MIA,"Miami, FL: Miami International",547,154,31.54,3.54,31.89,0.77,86.26,14,1
2008,1,MQ,American Eagle Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell Field",236,94,33.16,5.83,25.64,0,29.36,24,2
2008,1,MQ,American Eagle Airlines Inc.,MLI,"Moline, IL: Quad/City",155,47,12.52,2.98,10.81,0,20.7,12,0
2008,1,MQ,American Eagle Airlines Inc.,MLU,"Monroe, LA: Huenefeld",89,21,11,0.85,1.83,0,7.32,6,0
2008,1,MQ,American Eagle Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",121,25,8.82,1.02,5.92,0,9.24,6,0
2008,1,MQ,American Eagle Airlines Inc.,MQT,"Marquette, MI: Sawyer International",85,47,3.24,4.02,6.72,0,33.02,12,0
2008,1,MQ,American Eagle Airlines Inc.,MRY,"Monterey, CA: Peninsula",94,24,13.27,1.88,5.12,0,3.73,1,0
2008,1,MQ,American Eagle Airlines Inc.,MSN,"Madison, WI: Truax Field",295,97,25.81,10.43,28.52,0,32.23,43,4
2008,1,MQ,American Eagle Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose County",23,6,3.13,1,1.87,0,0,0,0
2008,1,MQ,American Eagle Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",151,70,15.25,4.92,28.69,0,21.14,10,0
2008,1,MQ,American Eagle Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",182,84,33.56,5.25,20.12,0,25.07,12,0
2008,1,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: O'Hare",7568,3107,252.85,55.18,1552.85,1.76,1244.35,753,17
2008,1,MQ,American Eagle Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",62,22,10.55,0.06,4.06,0,7.32,3,0
2008,1,MQ,American Eagle Airlines Inc.,PIA,"Peoria, IL: Greater Peoria",182,68,21.73,5.3,11.35,0,29.62,18,0
2008,1,MQ,American Eagle Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",421,115,40.53,5.02,30.96,0,38.49,12,1
2008,1,MQ,American Eagle Airlines Inc.,PNS,"Pensacola, FL: Pensacola Regional",213,56,20.23,5.52,16.51,0,13.74,11,1
2008,1,MQ,American Eagle Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green",93,46,20.25,1.66,10.32,0,13.77,4,0
2008,1,MQ,American Eagle Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh Durham",1264,238,33.37,3.93,80.93,1,118.76,26,5
2008,1,MQ,American Eagle Airlines Inc.,RIC,"Richmond, VA: Richmond International Aqirport",150,59,20.03,3.82,13.3,0,21.85,5,0
2008,1,MQ,American Eagle Airlines Inc.,ROC,"Rochester, NY: Rochester Monroe County",120,56,20.62,3.92,16.06,0,15.41,10,1
2008,1,MQ,American Eagle Airlines Inc.,ROW,"Roswell, NM: Two Link Ranch",62,11,2.59,1.71,4.07,0,2.63,0,0
2008,1,MQ,American Eagle Airlines Inc.,RST,"Rochester, MN: Rochester Municipal",205,84,25.15,5.52,21.42,0,31.92,35,2
2008,1,MQ,American Eagle Airlines Inc.,SAN,"San Diego, CA: San Diego International",641,83,31.52,1.64,16.87,0,32.97,14,1
2008,1,MQ,American Eagle Airlines Inc.,SAV,"Savannah, GA: Savannah / Hilton Head International",62,14,5.72,0.67,1.29,0,6.33,0,0
2008,1,MQ,American Eagle Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",247,32,11.75,2.16,8.19,0,9.9,7,1
2008,1,MQ,American Eagle Airlines Inc.,SBP,"San Luis Obispo/Paso Robles, CA: San Luis Obispo/Paso Robles Airport",128,25,13.1,1.39,5.56,0,4.95,1,0
2008,1,MQ,American Eagle Airlines Inc.,SDF,"Louisville, KY: Standiford Field",360,84,28.67,6.09,23.17,0,26.07,18,0
2008,1,MQ,American Eagle Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",147,65,5.41,0,40.24,0,19.36,20,0
2008,1,MQ,American Eagle Airlines Inc.,SGF,"Springfield, MO: Springfield Regional",403,108,44.3,6.01,12.92,0,44.77,13,1
2008,1,MQ,American Eagle Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",330,86,43.68,6.21,17.12,0,18.99,14,0
2008,1,MQ,American Eagle Airlines Inc.,SJC,"San Jose, CA: San Jose International",566,95,16.14,4.55,25.34,0,48.97,8,1
2008,1,MQ,American Eagle Airlines Inc.,SJT,"San Angelo, TX: Mathis Field",125,29,16.12,2.08,4.43,0,6.38,2,0
2008,1,MQ,American Eagle Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Orange County",325,81,15.21,2.21,16.73,0,46.84,23,0
2008,1,MQ,American Eagle Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard Air Force Base / Wichita Falls Air Trml",208,63,29.35,2.85,13.84,0,16.96,15,0
2008,1,MQ,American Eagle Airlines Inc.,STL,"St. Louis, MO: Lambert International",93,23,8.01,2.11,9.34,0,3.55,7,0
2008,1,MQ,American Eagle Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",125,50,12.69,6.05,14.33,0,16.93,7,0
2008,1,MQ,American Eagle Airlines Inc.,TOL,"Toledo, OH: Toledo Express",120,46,10.88,3.33,16.38,0,15.42,16,0
2008,1,MQ,American Eagle Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",185,34,17.92,2.23,8.54,0,5.3,4,0
2008,1,MQ,American Eagle Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",62,33,16.73,1.16,7.72,0,7.4,3,1
2008,1,MQ,American Eagle Airlines Inc.,TXK,"Texarkana, AR: Texarkana Muni/Webb Field",124,28,11.4,0.54,4.9,0,11.16,13,0
2008,1,MQ,American Eagle Airlines Inc.,TYR,"Tyler, TX: Pounds Field",154,34,14.73,2.25,4.33,0,12.69,9,1
2008,1,MQ,American Eagle Airlines Inc.,TYS,"Knoxville, TN: Mcghee Tyson",213,69,23.42,3.75,21.32,0,20.51,9,0
2008,1,MQ,American Eagle Airlines Inc.,VPS,"Valparaiso, FL: Valparaiso - Fort Walton Beach",163,38,11.25,1.98,6.23,0,18.54,3,1
2008,1,MQ,American Eagle Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",504,147,41,8.53,46.51,0,50.96,33,1
